,code,score,ranking,ra,dec,lens_spec_z,lens_cw_photo_z_med,lens_cw_stmass_med,einstein_radius,F115W_lens_magnitude_ab,F150W_lens_magnitude_ab,F277W_lens_magnitude_ab,F444W_lens_magnitude_ab,F115W_source_magnitude_ab,F150W_source_magnitude_ab,F277W_source_magnitude_ab,F444W_source_magnitude_ab,F115W_magnification,F150W_magnification,F277W_magnification,F444W_magnification
165,COSJ095924+020807,S04,BBBSUU,149.85119202855512,2.1354307320464327,1.1361000537872314,0.9935,9.85813,0.1430587391271031,23.504508974356824,22.586337855242352,19.173210419684587,19.085582706698162,23.456477908107306,23.096127358438807,22.45877270365606,23.0285642177,1.4036233710669912,1.307974084280563,1.613333499455486,1.3132030318404122
166,COSJ095955+015522,S04,BBBBXX,149.98029858498353,1.9229414400256128,1.155500054359436,1.1512,9.51032,0.372420650903606,22.221679681527643,22.0081564376491,19.658428032160028,20.248271261884312,24.155867936249265,23.969823610734096,24.2767224264065,23.858148909166946,2.233740048876338,2.246186397469661,3.2806786609593868,2.6274555309268597
167,COSJ095953+022000,S04,BBBBXX,149.97416525170254,2.3335678113660236,-99.0,0.8311,9.67769,1.0022851258742123,22.619279191971486,22.019533083709078,19.711107828968974,19.970051266267543,24.163973814758716,23.605124381213585,22.764155095516273,22.721116169610568,3.6402324577946867,3.000981059350405,4.936336499996881,5.113415136348821
168,COSJ100113+020313,S04,BBBBUX,150.30688858639692,2.0538262156596687,-99.0,1.69,10.00124,0.23302987185018714,22.07985576348631,21.411556516135498,18.25960256122646,17.82155629891438,24.27138058058277,23.26774552305892,22.14303670985312,23.276110800672903,1.7096807315638598,1.8488286417735977,2.4894693162207715,2.4215806877821393
169,COSJ100038+022455,S04,BBBBUX,150.1583506937899,2.415390150398544,-99.0,0.9801,10.40406,0.9634653842187241,20.85812599009135,20.28633722333931,17.60805881966035,17.201507326564773,25.11464179275773,25.30879792706861,23.00564482921519,23.30742758048502,2.10958721576526,1.9474768695825042,2.0962938697575737,2.2373683007867795
170,COSJ100021+022333,S04,BBBBUX,150.08933699188614,2.392716537847098,-99.0,-99.0,-99.0,0.6947626914038149,,22.12124051099628,17.868982676584444,,,24.416031015537605,inf,,,1.284660850825145,nan,
171,COSJ095953+022159,S04,BBBBUX,149.9715823339012,2.366627657661767,-99.0,0.206,9.3618,0.8140057438317564,19.814649570881016,19.549998357671768,18.050296903044476,18.54842585945303,24.553481934917365,24.08607464755835,22.64068173056862,23.005808779766998,4.531423225016251,4.50723614482593,5.050711414334966,5.2516189613156765
172,COSJ100017+020443,S04,BBBBUU,150.07329837604198,2.078722159603771,0.948199987411499,0.9483,9.41665,0.4115048046407184,22.500859620005684,22.26661120864433,20.443247499434747,20.597408916227558,25.667558671076527,25.553399404347676,24.496692175687464,inf,2.14361828803194,2.038826901890129,4.513812958824875,nan
173,COSJ095933+022242,S04,BBBBUU,149.88767042329619,2.3783629925014798,-99.0,0.6933,9.79948,1.6883828748987906,21.597734704102677,21.232673589516,19.18784348485351,19.832157966498812,26.45668536436514,24.72194053559743,25.058504457357564,24.976956791816733,8.43560955320218,8.437190714521723,9.792632694390548,11.453481906907454
174,COSJ095917+021629,S04,BBBBUU,149.8238538292573,2.2748961925899285,1.180299997329712,1.0998,9.85389,0.6364225746255308,22.785698000235012,22.146374486545696,20.141858578463033,20.15954377116,25.030997721120027,24.977033176694626,23.575798501728787,23.455341003677884,3.4546241413563874,4.93308912900189,3.6026247274516967,3.489597563648472
175,COSJ100020+023047,S04,ASSUXX,150.08518794750964,2.5131396399826387,-99.0,1.401,9.95557,0.3960856167312133,22.09135636713729,21.812132193115502,19.909400904826484,19.825142773696847,25.25762830552848,24.540226700407775,24.53411339862008,23.69726528201662,2.8989121337628156,2.5767873353015647,2.7487937095083463,2.6332539053203283
176,COSJ095954+022203,S04,ASSUUU,149.97659800031678,2.3676047227619845,0.5874999761581421,0.5964,9.23869,0.3171690542307366,21.312868189441044,21.25437576759915,19.481438620535254,20.030850392890677,23.8007557233602,23.317478028454417,22.875026632460685,22.85344252299878,2.270303970131232,2.4681268206667437,2.4491916310646467,2.6048101291348895
177,COSJ095950+023226,S04,ABSXXX,149.96191305013585,2.540767639418649,-99.0,1.698,10.8,0.08860615851958879,21.743869536173356,21.004411035396597,18.72668157630729,18.407307648686178,22.564143850658247,22.621546488653138,22.318653731031336,22.246601471032903,1.0902084447475762,1.16157823478658,1.2032477869625837,1.1982982082886098
178,COSJ100110+023301,S04,ABSUXX,150.29293533483,2.5503234561618178,-99.0,1.356,10.00641,0.49079945245407236,21.918339518919485,21.69395372263309,19.796676099368085,19.684504487215108,inf,25.38885211018323,23.95133058139865,24.579091694543315,nan,3.284893752113524,6.032572468982958,2.843923657937396
179,COSJ095951+020423,S04,ABSUXX,149.96428700417974,2.0730577013229827,,,,0.40010534771654294,,20.185976970763008,18.191605085084337,18.729527541652445,,23.471817984596647,21.315820828327684,21.04936679448827,,1.8896772707023362,2.1188625001118497,2.1448966252336628
180,COSJ100135+022033,S04,ABSUUX,150.3973517858635,2.3425314670176767,nan,1.8056,10.79992,1.2484976848859988,22.69673279587498,21.71089414502082,19.155841331478726,18.73643497561222,24.246351363587653,23.337475102982125,21.914794324237654,22.836835723664414,2.7390851521852335,2.9729854285128345,2.792755319325682,2.937303741782914
181,COSJ100022+021312,S04,ABSUUU,150.09561997844438,2.220134013078592,0.1860197782516479,0.1558,10.09484,0.18745226623141686,17.068898201507654,16.827707909424696,15.553797104916015,15.62670375576873,19.174716351180944,18.717915962171244,17.874632087041434,18.238669885583043,1.7176969044074302,1.6823683528245286,1.8529231307285983,1.8883219043601325
182,COSJ100132+020533,S04,ABBXXX,150.3854624746602,2.092556920514117,0.9017468690872192,0.8952,11.00002,0.5339298874732933,19.100596033927665,18.7394669924994,16.481251846355864,16.742282170778292,24.95316349202156,24.379391041096486,21.52830865988333,21.919650189444788,1.8100194563162513,1.691156837131635,1.7237201881398099,1.8036829464485225
183,COSJ100028+015805,S04,ABBXXX,150.11831566329008,1.9681669283739116,1.4627000093460083,1.6618,11.1785,0.6747195376451033,21.252356050504208,20.04584413769852,17.55179289173502,17.233853926599373,23.231569126441215,22.508436199721785,21.7690136219965,21.652843139075102,2.195870974469169,2.4520796602872315,2.340703772179342,2.358215190680941
184,COSJ100020+021308,S04,ABBXXX,150.08503724044905,2.219132524402607,-99.0,0.9286,9.56323,,,,,,,,,,,,,
185,COSJ095856+015821,S04,ABBXXX,149.73533250292613,1.9726598072057826,1.0549999475479126,1.1695,9.17913,0.784924283037993,22.337780986133332,22.006279426795132,19.903174685356497,20.040928405619717,24.771836516675506,24.386917901069534,23.751128214251487,24.829949195568393,4.644785048989266,4.435729593416797,4.855106886232329,4.3794989586881865
186,COSJ100138+023003,S04,ABBUXX,150.41222856174915,2.5009341939552625,-99.0,2.1761,9.68741,0.4976919285778008,23.236249306556644,23.03876841664096,20.769543962095053,20.17616431164968,inf,26.88705794643748,23.722292858414477,23.050837636027794,nan,2.4601956655104185,2.6272053078836444,2.5609572751651175
187,COSJ100121+020944,S04,ABBUXX,150.33821100660523,2.16223641990814,,,,0.4017710685506024,,18.630807363384676,16.73387566499556,17.143126166864885,,21.21755142440924,18.758085690932454,18.938190679701112,,2.7251749993752723,3.067269589022665,3.1756771557520063
188,COSJ100101+021108,S04,ABBUXX,150.25484862981546,2.185815962069612,,,,0.6976874187573716,,19.902324291109817,17.358028205689486,17.134983711107438,,21.82012541453139,20.01896895863918,20.944026795363047,,1.9603855754202442,1.8663966959033846,1.9656784402235792
189,COSJ100002+022710,S04,ABBUXX,150.01059244841485,2.4528795121630007,0.7257999777793884,0.7237,10.32806,1.2182361899125258,20.495672277390476,20.05828449299203,17.99706757501298,18.496309806089396,25.60219266691017,25.024208766127053,23.224746552548915,24.496126595445833,3.8619205691779372,4.008482343753533,5.232373138071939,5.747739733443153
190,COSJ095939+023043,S04,ABBUXX,149.91319832230937,2.5122198302977883,,,,1.983471497403669,,17.90491112013526,15.783107245440739,16.3499700165085,,24.40268058084779,21.808433382218368,23.835507968465876,,5.2558184193748,4.167761266011707,3.8774702913556762
191,COSJ095926+021023,S04,ABBUXX,149.8618224539576,2.1730859608035806,0.8843374848365784,0.8995,11.20574,0.16331735716265572,19.091903315231853,18.799477328789333,16.179094118131665,16.28214072834553,22.46530994667338,22.328865800876983,19.905663817407408,20.58123337100111,1.3700772809231314,1.25639718078356,1.3155578575558786,1.3586526798529186
192,COSJ100206+022349,S04,ABBUUX,150.5287279809687,2.397059881442111,nan,1.6348,10.38722,0.6880213283967731,24.042103285682842,22.723371669397967,19.90913611156042,19.26011161919759,25.969330025828157,25.930646448582472,25.183131035029366,inf,2.8870092876879063,3.8683780794628513,3.676749039422424,nan
193,COSJ100143+021020,S04,ABBUUX,150.4331364516371,2.1723191390733154,-99.0,1.7331,9.95388,0.3651718533815114,23.648158740542794,23.003120722548754,20.59819046271577,20.48664339524117,24.617122016721098,24.25401347365548,23.197817107199402,23.348109890610008,2.1620780911374853,2.2391920972619364,2.2401779642653303,2.2509587989124182
194,COSJ100123+015608,S04,ABBUUX,150.34595335322112,1.935635802731006,-99.0,1.522,9.79933,0.47561746893456447,22.183361292230753,22.00479547069466,20.285394251918447,20.198039957359484,23.927419124022403,23.5805208310478,23.73209410216612,23.65403017687773,3.4818614325833295,3.284524801804594,3.458182716978699,3.4179404096933164
195,COSJ100106+015025,S04,ABBUUX,150.27847221823288,1.8403327613277343,-99.0,0.3455,10.49425,0.5819946229940134,18.575302421194166,18.314322994038022,16.673842220670185,17.26533770422262,22.415652894786113,22.294700539079432,20.90426906611934,22.424925548982905,2.558201718091242,2.5586140277618594,2.633579816663154,2.552719351855182
196,COSJ100101+021819,S04,ABBUUX,150.25660059040652,2.3054308858855665,-99.0,2.0754,10.03726,0.4180626943241655,22.749161494476077,22.46219664054829,20.383963752516323,20.071368047375707,25.149277012236176,24.636286201280694,23.911800844004542,24.5740719684007,1.833721461505372,2.3870065957070454,2.952148650692734,3.1147936643965184
197,COSJ100057+020245,S04,ABBUUX,150.2409818245692,2.0459261737816483,1.2725000381469729,1.2058,9.80066,0.41686679113370306,22.51264226288056,22.260958682399792,20.234543156447266,20.20928314960013,24.456760132857855,24.30994304413991,23.994801560360074,23.89749783223549,3.9198071074573266,3.735750060711822,4.711495220455808,5.039810580439951
198,COSJ100054+014936,S04,ABBUUX,150.2278387769029,1.8268500345894343,-99.0,0.18,7.6,0.1377366398135638,21.67776908622815,21.18112989374393,19.591816343149674,18.857310584584024,25.740069197311797,24.867111103766764,22.859320367073746,23.357672013350214,1.4603419749957918,1.4124718559840979,1.68938684456144,1.5011775931949436
199,COSJ100036+020354,S04,ABBUUX,150.15002412683035,2.0651816978128084,1.1886999607086182,1.1903,9.67104,0.4567728151949322,22.30457236258421,22.148547522045156,20.265981268447568,20.264692793108456,24.447791459354676,24.43829275980582,23.983490088977483,23.7428382498767,2.6545618393170627,3.147508930711481,3.9571727689232614,4.071955014706975
200,COSJ100025+023225,S04,ABBUUX,150.10685925449502,2.5404469232195295,0.6674000024795532,0.6864,10.56595,0.6243081585305043,20.46309103613943,19.968368183453407,17.63350742388423,18.207498219921987,23.94504747348582,23.582942980176114,23.188814698056774,23.305279783451635,3.3533463238960843,2.8772857493230033,3.422805809848006,2.2803868838583257
201,COSJ095959+023537,S04,ABBUUX,149.9999572367641,2.5938758265649398,-99.0,1.4982,10.12371,0.41805219622443507,22.245671452858637,21.798421956741503,19.35446654485881,19.08234310272703,24.71167397108335,24.201057532879435,23.552921692232793,23.1893929127994,3.8467749815026617,3.906865370893638,5.191314479718131,5.023117207075158
202,COSJ095953+022016,S04,ABBUUX,149.97313415095627,2.337999901602985,0.9450919032096864,0.9457,11.1525,0.46084694309583324,19.296426935274848,18.762835676478446,16.454825094670923,16.594443669090722,23.835313108399845,23.680347715024357,22.199532616989462,21.96989344885076,1.8552619528518046,1.891328732651358,1.830716136073823,1.8141693042660048
203,COSJ095943+022829,S04,ABBUUX,149.92990731478454,2.4749173325047558,,,,,,,,,,,,,,,,
204,COSJ095918+021939,S04,ABBUUX,149.82758169142656,2.3277476652128373,-99.0,2.7534,11.15,0.504291073660201,22.622509964206422,21.579035564486933,19.13879255544584,18.483779213923476,24.209233577435505,23.736020020258742,18.536784115196483,21.448547142912876,1.8230606219228904,2.624971784047952,2.140779329214069,2.5378553381837823
205,COSJ095847+015837,S04,ABBUUX,149.69629757603633,1.9770372772761817,-99.0,1.4262,9.95486,0.21547585527209276,22.47347209632246,22.141869616238324,20.117918525862912,20.010287254708345,24.781677074966098,23.962170830685587,23.590473561704513,23.748867415485414,1.8592416094856352,1.8460051771114598,1.9329916838734647,2.06486554946286
206,COSJ100116+022354,S04,ABBUUU,150.32001411534995,2.3985815275316535,1.7252999544143677,1.7739,11.19997,0.7289530679657239,20.504538424233296,19.906641454844845,17.67551485611635,17.490903485893334,inf,25.387693210641352,24.497075311689642,24.04115113240291,nan,2.9233621149865314,4.8156711107195695,3.9520346649048657
207,COSJ100011+023501,S04,ABBUUU,150.04930466088246,2.5837305529053607,-99.0,2.0425,10.08578,0.23461137171256968,23.61188056118944,22.89136793064962,20.310133096565202,20.295515877001723,inf,24.46155410322062,inf,24.645116475202318,nan,1.6241866977442834,nan,1.8244818159920948
208,COSJ100120+015538,S04,AAXXXX,150.3352022141264,1.9272500975231728,-99.0,1.3386,9.66832,0.26957593846203837,22.292554259779116,22.41159668156066,20.529500258483896,20.5524128217533,24.572345234981775,24.353684406608227,23.613571920857616,23.839585051014744,1.9191233174552593,1.8976451944307384,2.6173487221873826,2.574050302192991
209,COSJ095853+020707,S04,AAXXXX,149.72132377572842,2.1187173638260934,0.8434000015258789,0.908,10.45409,0,22.203781669673894,21.73012986695116,18.477308793843502,18.843513165905737,22.291194286741955,21.160061399354028,19.224717499056876,20.13400862277503,1.8525796736790663,2.0779100828109676,2.3052478766388695,2.329598211137145
210,COSJ100121+022213,S04,AAUXXX,150.3387294195976,2.37036035226182,-99.0,1.6154,9.88935,0.2765138407728892,23.16150674988085,22.714092313090177,20.655526919437605,20.527463564360033,25.1840159907281,24.078946081568695,23.818625260567906,23.72788237276135,3.0051595366519255,3.2897275204254695,3.8861481587670355,3.9690141285432725
211,COSJ100038+014850,S04,AAUXXX,150.1591285838836,1.814149905012007,-99.0,1.3909,10.61865,0.39781944397841446,21.596225167616907,20.92334727528396,18.394272395946953,18.018366659428956,23.888377659566327,23.558977371534258,22.299776872686447,22.564987794098332,3.1910053905159836,3.5158716266937553,3.9174110514354643,4.132756821311027
212,COSJ095951+021800,S04,AAUXXX,149.96302137558584,2.3001630157170685,0.369700014591217,0.3408,9.0506,0.45742790881777373,21.153451571147002,20.965619988290435,19.167125713474427,19.467706145629723,23.79101482775875,23.323298800731415,22.88497996789596,23.884635345541817,2.0871480089014836,2.1323426350905024,2.4067661687524144,2.719466776694746
213,COSJ100124+022027,S04,AAUUXX,150.35151604429095,2.341058217752977,-99.0,2.1043,10.23135,0.6155843257203328,23.20994112883465,22.86141331646678,20.61409952065006,20.3566822923325,inf,25.958118878283948,25.024021461194497,24.913378797688406,nan,6.622489426667697,11.298982490920794,8.365057185858015
214,COSJ100013+022023,S04,AAUUXX,150.05449681736195,2.3398085219450135,0.3777796030044555,0.3306,10.84974,0.8083505564395093,18.324671048401793,17.87001932760755,15.987212957587516,16.69760441943714,21.78948414069754,21.202719984928283,19.108553220893576,18.737945947115357,3.3757539357522153,3.7969828468946103,3.386557003027923,3.843086663379319
215,COSJ100112+023057,S04,AAUUUX,150.30211086540683,2.515905725877312,0.2299000024795532,0.2087,8.9,0.6519152894687952,20.393442293890836,20.259027165529524,18.92515733418467,19.496796662873848,25.20361221431164,24.70391719916224,24.796415152380384,24.33441617710393,3.14597664727249,2.7148436467509973,2.946033567012508,2.2906834863664884
216,COSJ100053+020042,S04,AAUUUX,150.22252040688642,2.0116746169334068,0.9584161043167114,0.9458,11.14935,0.6461047999540046,19.56724700862499,18.976508086878532,16.475789361113023,16.5526119578925,23.15872982580886,23.02767230651599,20.903428801216926,21.269017997078297,2.977544620782358,3.0819034104936747,2.9729274446154546,2.915820876308887
217,COSJ100128+021853,S04,AAUUUU,150.3702716026729,2.314919804395792,-99.0,1.35,9.62147,0.48246728840690084,22.548559651165174,22.141348059754762,20.074512312001662,19.751767596150476,26.16752339501254,25.192508201469778,23.42908027907808,23.823142146748783,2.852855628003199,2.3284516860060154,3.8915347363530786,2.916611784400361
218,COSJ100130+021936,S03,BBSXXX,150.37863263854553,2.326751459366802,0.6611999869346619,0.6208,10.54971,0.6416830226049041,19.74787863745759,19.177653842078005,16.716410671426654,17.115687008156954,23.75318459528743,23.652165260260407,22.253979092541158,22.616779814336315,1.5793381286899628,2.3651576573827295,2.117248588915406,1.8982194425393504
219,COSJ100054+015225,S03,BBSUXX,150.22719364290782,1.8736268670450829,0.4401000142097473,0.4432,10.2493,0.264042890221361,20.15279442917008,19.672362386231445,17.728978708862982,18.394265864256905,23.51851502745369,23.08233118896778,21.872474907332553,22.185494852196353,1.9341370677803953,1.7169983370743707,2.433711238364079,2.3976513259660597
220,COSJ100000+021201,S03,BBSUXX,150.00244213425853,2.2004683654965502,0.7968000173568726,0.8432,10.57448,1.1439217812003573,20.770532100947474,20.261704317777095,17.729918166294414,18.172582162784487,24.710036206255943,24.410267817711723,22.604298933896334,23.401957078922706,2.4557505840132223,2.6393627614775785,2.5834642398707017,2.576419560419484
221,COSJ095938+022520,S03,BBSUXX,149.90973187538694,2.4223173316941953,0.3337999880313873,0.3405,8.851,0.8852244767503173,21.7924047763156,21.674761330704683,19.983279686052683,20.74453296858455,25.409852561973278,25.421444468093576,inf,inf,4.158243612606292,3.1858045429402018,nan,nan
222,COSJ100103+021610,S03,BBSUUX,150.26533638121163,2.269615823220548,0.4083999991416931,0.4197,10.00308,1.4348738264570473,20.259102392522035,19.769688384454064,17.705421135281483,18.17567117679416,23.254367549498017,22.984582562610985,21.22474863718665,20.88432234630744,2.8987846011196936,3.0183549413182016,3.069355672488042,3.0216132157898175
223,COSJ095942+023423,S03,BBSUUX,149.928386131368,2.573264822097593,-99.0,1.6519,10.75492,0.3524326961278434,22.18246713763117,21.468051734018623,18.75589072276975,18.336424261142405,24.577996970854187,24.24079407425143,23.617409360672383,23.288854398110907,2.048177367607637,1.9802366406062175,2.2768503841094017,2.190099363382526
224,COSJ100031+022615,S03,BBBXXX,150.1300838303319,2.4376582284575976,0.2650590538978576,0.2301,10.60802,0.5618454778871503,17.260971567633227,17.022033223384227,15.54284659855162,16.190681485533997,22.25070271109663,22.30872353329585,21.167194243368684,21.2063716451718,2.5793950022215886,2.356647006851416,2.2894968905196893,2.7795902934929253
225,COSJ100039+020305,S03,BBBUXX,150.16533207131187,2.051399665236325,-99.0,1.2916,10.33711,0.4413804515528727,22.34107140942465,21.766015506646543,19.542194755918118,19.336269439362454,23.877044705111445,23.4525911413036,22.973582411539766,22.637259885303834,4.664673296615597,4.5511788450507575,5.609817805880631,4.990551402401238
226,COSJ100000+022042,S03,BBBUXX,150.00062157823305,2.3450621150554967,0.2176000028848648,0.2187,8.86498,0.6807545165588873,21.434207520703097,21.367620944845637,19.76509832878505,20.225746291133216,24.91798864308698,24.56523205563735,23.592496305478555,24.59581461484623,3.8991952677557875,3.622138669895276,3.5553651891684623,3.3862539072719486
227,COSJ095955+022901,S03,BBBUXX,149.98181989800128,2.4838327109396983,0.4072000086307525,0.3371,9.47094,0.064681008560134,21.294344446053238,21.00337435438486,18.879993290214593,19.35939337494689,23.226921035316295,22.802840754880165,20.934269373815866,23.187530619839603,1.195121923277758,1.2504924596247866,1.232876412779576,1.2013074624673694
228,COSJ095955+015520,S03,BBBUXX,149.98052531194938,1.9223152209002163,-99.0,1.1938,9.78132,0.4225828519364973,22.738056049243163,22.312112917760533,19.985103819531773,19.868184622374166,25.220647523681134,23.368042008472777,23.84619726357421,23.44416328666667,2.522160719335424,2.2059608179678505,2.241333293016853,2.255857734267551
229,COSJ095944+021432,S03,BBBUXX,149.9344471127069,2.242457891847945,-99.0,0.7993,10.38251,0.4424336496318596,20.75716925914999,20.30273638031058,17.94356283048393,18.278777456911108,23.10388490978972,23.090327570127506,20.625097464296523,20.480270624593867,3.339976881123786,3.1068762393303917,3.4762257150801443,3.0852011425604133
230,COSJ095941+021442,S03,BBBUXX,149.9229035558883,2.245161884716157,-99.0,1.6444,10.4999,0.6342339971245233,22.249020111762377,21.86398613468219,19.225566496820782,19.179234212797393,23.901863660406995,23.832979782081924,23.393308397849978,22.175996652080762,3.4982072391983863,3.327929441738294,3.671919500915512,2.9236898553925696
231,COSJ100119+014658,S03,BBBUUX,150.3296374618434,1.7829381937311468,1.066499948501587,0.9945,9.64651,0.5925904768353117,22.359877508557375,22.028846983197795,20.029913622414735,20.15362546261899,24.762270219973175,24.315496318287167,25.111798321570568,24.697648314961917,2.89606510491183,4.3047501128489705,3.879164539766532,4.375636966121444
232,COSJ100115+020015,S03,BBBUUX,150.31265704084993,2.0042005121285222,0.3186999857425689,0.3048,9.69986,0.5790181866416078,20.270630704277558,19.805043856051594,18.190902759129337,18.773284710280993,24.315549644779214,24.367371282839706,22.749301870346194,24.55639617955703,2.865072804227583,2.4816430578028803,2.823010342776833,2.714078191397685
233,COSJ100106+014743,S03,BBBUUX,150.2781516324665,1.7954295183695188,0.4262000024318695,0.4074,9.33271,0.40832015489017787,20.946746614340622,20.712557823876253,18.883238126192943,19.424171129959465,25.027186888046064,24.586830490161734,24.459869654391944,24.609510355275702,2.166904555137465,2.5610792978031944,3.4596848099013737,3.8511782164234636
234,COSJ100028+020024,S03,BBBUUX,150.1192776617069,2.0067900096150595,1.4664000272750854,1.439,10.0382,0.3475394363822191,22.363789615337737,22.07473386216565,20.04324919258231,19.20601135046197,23.741795928162734,23.651574809991637,23.37796042622918,22.770341224079306,1.908831152421028,2.251250528097073,2.217174053236961,2.0455585018643987
235,COSJ100002+015753,S03,BBBUUX,150.0124742063308,1.9649701214410835,-99.0,0.9948,10.41215,0.4420566073186783,22.320230182338843,21.546208559761894,18.750127956645372,18.48410426055255,24.191668411011726,23.23445991170681,20.933187285275366,20.725502103378403,3.212416997427478,3.295316942740272,3.493634221986137,3.8277878902615203
236,COSJ095952+021514,S03,BBBUUX,149.96988556554126,2.2541612099024038,0.8457000255584717,0.86,9.63386,0.5547991456254961,21.933739269701853,21.670340218013422,19.791860873504085,20.176739024706578,22.82603175070416,23.37321131085314,22.150240817104525,23.476122490105258,5.626339903043987,5.810342232989624,6.249891302618891,7.5083108867756865
237,COSJ095943+023800,S03,BBBUUX,149.92947898212307,2.6336004606051113,-99.0,1.2101,10.9504,0.5292359482894226,21.675805950627044,20.576503309750876,17.775791827911362,17.735671373075476,24.156462037577484,24.185819948993746,22.41128700821673,22.617351268879407,2.215935622671802,2.018511348163628,2.193103329109493,2.3731539857514785
238,COSJ095939+023707,S03,BBBUUX,149.9133572075762,2.618778194203293,-99.0,0.9496,9.27322,0.4168860088433623,22.620099199281157,22.75303561762737,20.75964189069306,20.798945550944026,inf,25.698597339862733,25.979210915881456,inf,nan,4.209268407081263,7.934724519326809,nan
239,COSJ100107+022736,S03,BBBUUU,150.28221326234373,2.4602065625626937,0.1231590062379837,0.12,9.5378,1.0766952348704615,17.458322606876827,17.26667009314279,16.247521167651257,16.745694935971333,18.68836084884559,18.638309223886424,18.297690251326706,18.3916235779167,4.942874591389163,3.449298657264861,3.5847155862232083,3.8880000107222377
240,COSJ100018+022034,S03,BBBUUU,150.07813665884888,2.3429828705471016,-99.0,1.8415,10.5504,0.5943004067076061,22.714473461160882,21.89625645676592,19.4491648445286,19.003682795148386,23.164602677235287,22.813503828432093,22.969368373112246,23.9738538977737,1.9539534696061351,2.1271301620380876,3.0794548303610756,2.959543408498608
241,COSJ095936+015703,S03,ASXXXX,149.9030971046151,1.951013811567809,1.4124000072479248,1.3626,11.0,0.35284834087638106,21.716988715827682,20.783005875787218,18.0577116411926,17.772913208991255,23.526599299979367,22.382147052471197,20.847600938933176,20.315893973405824,1.377714621119658,1.6136241848036201,1.6540531930687823,1.7247254944156938
242,COSJ100057+021443,S03,ASUUUX,150.23969515977961,2.245484103469313,-99.0,0.93,10.8,0.3288672064669262,18.297285302879473,18.24505335176254,17.38785877563935,17.556506041728486,21.80974074962048,22.375902071998073,21.01610243824477,22.828319670553693,1.7820452920394148,1.923612077900527,1.8501039683683511,1.4802906477215663
243,COSJ100109+020536,S03,ABXXXX,150.29090519336165,2.093474910466023,0.2800000011920929,0.2334,9.0002,0.512096111449937,20.270191675136967,20.131022123503467,18.579791482048982,19.23823816092839,22.944496768599553,22.987417645894922,22.370231540909728,22.413830959009857,3.1111670816054677,3.581677171234654,3.4373438693652365,4.152008666334804
244,COSJ095908+021435,S03,ABXXXX,149.78593655068565,2.243176154069718,0.3479000031948089,0.2978,8.7,0.5508495560527757,21.522890107528646,21.31459168560689,19.921423585678127,20.382299589636876,24.956674356166666,24.86061904780574,24.40896061516195,inf,2.7828903000830576,2.4286080026258334,2.3201149963730168,nan
245,COSJ100115+023131,S03,ABUXXX,150.31583977408494,2.5253942544342345,0.5709999799728394,0.5796,9.20971,0.4771844323882248,21.61853656541586,21.499594941974973,19.659519508786712,20.267192304658703,24.200676067145544,24.039412710142248,22.88292673896195,23.959673959752777,2.425207348306443,2.5222817059161096,2.3761868097025074,2.2455332568117075
246,COSJ100104+015032,S03,ABUXXX,150.2701927411387,1.8422686559522627,0.6031000018119812,0.5933,10.0,0.606787224595067,20.690811131213014,20.149435877532248,17.628428008051504,18.076878118612,23.25958380150871,23.155179424555552,22.684017463294424,22.891556927661686,3.052039250343575,3.1176652421505273,3.0785893722674116,3.1915340967343018
247,COSJ100047+015313,S03,ABUXXX,150.19943832587404,1.8871322078103037,0.9605000019073486,0.9504,9.64361,0.4389132181094449,22.094787082813305,21.87195160110152,19.951815786686762,20.087996577876535,23.53889876402188,23.419613606758745,23.3529109193029,24.21827343971719,1.6788523373519457,1.5875122291379822,1.5761489463697707,1.513866238652581
248,COSJ100045+020601,S03,ABUXXX,150.1880449953075,2.100532645085894,0.9296000003814696,0.9322,9.51623,0.5894380823643568,22.3149749584461,22.151656781428077,20.248473574500622,20.336721238128,26.254198995275026,26.34487198440813,24.35018971225319,25.326673928075103,5.981240400053807,4.1340567048872705,6.33088494634069,5.5287128524761275
249,COSJ100044+022404,S03,ABUXXX,150.18374983006987,2.401387620663707,-99.0,3.7911,10.14723,0.20460333488393603,23.26113468678495,23.045658376836787,20.66220371460559,20.912475773552025,23.26578075080468,23.688556538695174,23.771789434691534,22.932873220303772,1.9594161039649636,2.1115206211040594,2.130888703552139,1.913710057006757
250,COSJ100037+021117,S03,ABUXXX,150.1557286785497,2.188254377512808,1.2317999601364136,1.1701,9.97277,0.5229304534614515,22.17574191288834,21.878974651123073,19.816700087557038,19.62141838845908,24.031425211003963,23.859171545393288,22.899700911401446,23.54512563297274,4.59555870986366,5.7545123635361435,7.656643274961629,6.6933159874600845
251,COSJ100034+015047,S03,ABUXXX,150.14205087177436,1.8464423915065276,1.6482000350952148,1.5008,9.38466,0.24236669111153863,23.71615408658252,23.558267206946955,22.241262788838746,21.403966326872872,24.597331173920036,23.30245040868763,23.110950445824745,23.99022065195312,2.020291054833877,1.9732024530392036,2.4441276650093515,2.349961736451912
252,COSJ095954+021900,S03,ABUXXX,149.97731927880395,2.3167303655616354,-99.0,3.1384,10.59807,0.4036531063262525,24.65114571835563,24.47835022577132,21.003673395716017,20.400949845907526,24.445026233571397,23.35612310999383,22.273275354874308,22.82065841790687,1.5393495523395055,1.6653547153048238,1.8811133545207002,1.9110587806981019
